interaction_id,user_id,resource_id,rating,completed,time_spent_minutes,interaction_date
39624,217,300,4,True,120,1998-03-05T03:45:55
39625,428,338,4,True,120,1998-01-27T23:30:18
39628,483,230,5,True,120,1997-11-08T01:46:32
39629,79,333,2,True,120,1998-03-30T15:18:06
39630,297,347,3,True,120,1998-01-27T17:33:44
39631,425,452,2,True,120,1997-11-05T14:09:16
39634,43,1052,1,True,120,1998-04-12T03:04:57
39635,14,124,5,True,120,1997-10-16T01:22:16
39636,109,928,3,True,120,1997-11-26T19:22:14
39637,369,268,5,True,120,1998-03-09T07:30:42
39638,474,275,3,True,120,1998-02-19T19:07:49
39644,495,843,3,True,120,1998-02-28T03:43:05
39648,429,484,5,True,120,1997-12-17T18:55:20
39649,416,419,4,True,120,1998-04-13T04:24:08
39650,311,101,4,True,120,1998-01-09T17:19:57
39651,311,684,4,True,120,1998-01-09T16:57:55
39653,58,12,5,True,120,1998-01-09T00:14:55
39654,483,450,4,True,120,1997-11-08T01:46:33
39657,125,751,5,True,120,1998-04-17T17:53:44
39658,121,83,4,True,120,1998-03-31T23:50:10
39661,409,482,4,True,120,1997-12-03T17:05:12
39662,497,185,3,True,120,1997-11-12T19:10:02
39664,474,499,5,True,120,1998-02-19T21:44:43
39665,312,207,5,True,120,1998-04-04T14:12:01
39667,462,288,5,True,120,1998-02-01T20:34:20
39668,128,483,5,True,120,1997-11-19T19:13:05
39669,456,346,5,True,120,1998-02-11T02:56:05
39670,291,235,2,True,120,1997-09-21T01:37:40
39671,455,518,4,True,120,1997-11-09T21:35:18
39672,457,137,5,True,120,1997-12-17T21:14:38
39673,403,370,3,True,120,1997-11-17T18:12:24
39674,495,1118,5,True,120,1998-02-28T02:28:08
39675,487,206,4,True,120,1997-12-31T01:16:43
39676,246,204,3,True,120,1998-01-16T03:33:58
39677,405,1053,5,True,120,1998-01-23T08:50:56
39678,468,56,5,True,120,1997-09-26T15:07:30
39679,234,177,3,True,120,1998-04-08T23:44:00
39680,455,628,4,True,120,1997-11-09T21:08:12
39683,308,531,4,True,120,1998-02-17T17:54:17
39685,495,145,4,True,120,1998-02-28T03:39:07
39686,489,308,4,True,120,1998-04-01T16:20:53
39688,454,873,2,True,120,1997-12-12T20:33:02
39690,83,70,4,True,120,1997-11-23T18:04:16
39693,448,902,4,True,120,1998-04-06T18:52:59
39695,308,65,3,True,120,1998-02-17T17:58:21
39696,251,248,4,True,120,1998-01-31T18:43:43
39697,213,192,5,True,120,1997-11-08T02:17:54
39698,362,689,5,True,120,1998-01-17T06:45:04
39699,486,111,4,True,120,1997-11-18T17:38:13
39702,130,465,5,True,120,1997-10-02T14:13:16
39703,264,1475,2,True,120,1998-01-30T01:26:36
39704,268,151,3,True,120,1997-10-01T21:47:50
39706,407,648,3,True,120,1997-09-29T17:04:07
39708,16,58,4,True,120,1997-10-24T19:08:38
39709,119,917,4,True,120,1998-04-14T14:32:29
39710,95,207,5,True,120,1997-11-26T19:06:04
39711,73,152,3,True,120,1998-02-28T00:41:36
39712,354,135,3,True,120,1998-03-30T00:37:10
39713,472,185,5,True,120,1997-10-04T15:48:01
39714,402,475,3,True,120,1997-10-07T23:25:41
39715,200,161,4,True,120,1998-01-06T23:22:59
39717,491,258,4,True,120,1998-03-29T16:43:35
39719,407,447,3,True,120,1997-10-08T19:17:29
39720,343,449,5,True,120,1997-10-09T14:25:38
39721,216,237,5,True,120,1997-11-22T21:05:52
39722,496,50,5,True,120,1997-10-05T17:30:33
39723,466,306,5,True,120,1998-03-19T05:10:31
39725,293,715,3,True,120,1998-03-03T06:47:54
39726,433,303,4,True,120,1997-11-26T22:57:48
39727,52,463,5,True,120,1997-12-24T00:22:07
39729,218,659,4,True,120,1997-10-22T02:46:06
39731,446,327,2,True,120,1997-11-17T17:30:58
39733,487,1019,5,True,120,1997-12-30T01:58:37
39735,312,526,5,True,120,1998-04-04T13:58:54
39737,328,449,3,True,120,1998-01-17T15:06:47
39738,59,657,4,True,120,1998-02-23T03:29:57
39741,319,751,3,True,120,1998-03-13T19:08:56
39743,481,678,3,True,120,1998-01-26T15:20:16
39744,488,258,4,True,120,1998-03-30T21:33:26
39745,307,739,2,True,120,1997-10-17T21:05:17
39746,374,449,4,True,120,1997-12-01T01:00:44
39747,99,591,4,True,120,1998-01-24T21:54:00
39748,450,1286,3,True,120,1997-12-17T16:51:19
39749,218,269,4,True,120,1997-10-22T02:38:51
39750,279,663,3,True,120,1997-09-26T21:46:34
39751,90,153,5,True,120,1998-03-31T22:52:34
39753,269,3,3,True,120,1998-04-01T16:05:22
39754,429,22,5,True,120,1997-12-17T18:52:24
39756,385,254,1,True,120,1997-11-13T20:31:34
39757,357,831,3,True,120,1997-11-08T01:21:20
39758,450,525,3,True,120,1997-12-18T17:47:51
39760,270,226,4,True,120,1997-10-15T22:53:58
39761,102,1228,1,True,120,1998-03-02T01:35:08
39764,221,215,4,True,120,1997-09-26T03:45:14
39766,452,443,5,True,120,1998-01-23T08:28:29
39767,487,28,4,True,120,1997-12-30T01:45:52
39770,181,1152,2,True,120,1997-11-08T04:14:56
39771,116,349,2,True,120,1998-02-08T22:45:05
39774,130,531,5,True,120,1997-09-25T19:43:48
39775,94,1073,5,True,120,1998-04-04T20:09:00
39776,416,685,3,True,120,1997-10-12T23:12:35
39777,315,209,5,True,120,1997-11-18T02:43:23
39779,425,218,3,True,120,1997-11-05T14:08:07
39780,460,294,2,True,120,1997-12-23T20:57:17
39783,374,197,5,True,120,1997-12-15T04:09:00
39785,7,620,4,True,120,1998-03-31T14:18:12
39786,366,671,5,True,120,1998-03-02T16:59:50
39792,138,117,4,True,120,1997-11-08T21:07:25
39795,260,891,5,True,120,1998-03-23T02:05:29
39796,23,19,4,True,120,1997-09-20T19:41:06
39798,251,250,3,True,120,1998-01-31T18:46:18
39799,216,100,5,True,120,1997-11-22T21:03:17
39800,201,127,5,True,120,1998-01-06T18:35:08
39801,268,235,3,True,120,1997-10-01T21:49:16
39804,346,91,1,True,120,1997-09-22T17:40:29
39805,101,7,3,True,120,1997-10-18T00:52:24
39806,47,288,2,True,120,1997-11-13T16:37:58
39807,214,516,5,True,120,1998-04-15T19:22:53
39808,361,707,4,True,120,1997-11-13T17:09:34
39809,500,1009,4,True,120,1998-01-03T22:12:12
39810,151,88,5,True,120,1997-11-14T21:24:05
39811,324,293,4,True,120,1997-11-26T20:21:54
39812,437,56,4,True,120,1997-11-21T19:25:25
39813,42,203,4,True,120,1997-12-03T00:03:33
39814,338,52,5,True,120,1997-11-13T16:31:30
39815,417,940,2,True,120,1997-11-16T03:02:17
39818,11,39,3,True,120,1998-04-06T23:37:04
39821,495,622,2,True,120,1998-02-28T03:18:06
39823,234,785,3,True,120,1998-04-11T23:08:39
39824,59,199,4,True,120,1998-02-23T03:43:30
39825,425,333,3,True,120,1998-03-19T22:26:51
39827,152,527,4,True,120,1997-12-18T20:35:56
39832,58,511,5,True,120,1998-01-09T00:16:19
39834,204,1296,5,True,120,1998-04-12T14:41:18
39835,316,673,2,True,120,1997-11-30T01:41:23
39838,493,742,3,True,120,1998-01-06T23:44:13
39839,457,739,4,True,120,1997-12-19T16:38:03
39840,380,60,4,True,120,1998-01-22T14:11:32
39845,110,1247,2,True,120,1998-02-09T01:40:13
39846,181,756,2,True,120,1997-11-08T04:21:06
39847,280,155,5,True,120,1998-04-04T15:09:04
39850,437,642,1,True,120,1997-11-21T19:44:01
39851,497,721,3,True,120,1997-11-12T19:25:40
39852,178,62,4,True,120,1997-12-22T21:44:43
39853,497,19,4,True,120,1997-11-12T04:50:45
39854,479,945,5,True,120,1997-11-13T22:39:45
39856,440,328,3,True,120,1998-04-02T19:54:55
39857,213,56,5,True,120,1997-11-08T02:20:35
39860,416,73,3,True,120,1997-10-12T23:46:34
39861,357,275,5,True,120,1997-11-08T01:16:24
39864,283,204,4,True,120,1997-11-12T01:30:39
39866,1,131,1,True,120,1997-11-03T07:35:52
39867,436,649,5,True,120,1998-02-18T03:07:49
39868,358,639,4,True,120,1998-03-30T14:53:04
39869,13,17,1,True,120,1997-12-17T22:15:54
39870,387,190,5,True,120,1998-02-03T05:19:10
39871,312,175,3,True,120,1998-04-04T14:15:21
39872,342,756,3,True,120,1997-09-23T03:21:35
39873,178,230,4,True,120,1997-12-22T21:41:29
39874,405,55,1,True,120,1998-01-23T09:31:49
39875,463,1033,2,True,120,1998-03-22T01:38:23
39876,14,820,3,True,120,1997-12-23T01:17:36
39877,279,151,4,True,120,1997-09-26T04:47:39
39878,477,724,4,True,120,1997-10-04T04:58:06
39882,453,238,4,True,120,1997-10-22T21:06:36
39883,217,222,5,True,120,1998-03-05T03:52:24
39884,276,453,1,True,120,1997-11-30T18:16:07
39885,417,625,4,True,120,1997-11-16T02:57:44
39888,6,12,4,True,120,1997-12-31T20:44:13
39889,429,319,3,True,120,1997-12-17T19:41:25
39890,409,1194,5,True,120,1997-12-03T00:09:10
39891,363,778,4,True,120,1998-04-02T05:38:30
39892,99,332,3,True,120,1998-01-24T21:45:48
39893,270,742,2,True,120,1997-10-15T22:24:08
39894,381,344,3,True,120,1998-04-16T03:38:25
39895,468,200,4,True,120,1997-09-26T16:45:19
39897,276,367,3,True,120,1997-09-20T21:41:07
39898,44,631,1,True,120,1998-01-01T00:08:17
39900,201,226,3,True,120,1998-01-06T19:17:12
39903,184,50,4,True,120,1998-03-14T20:29:56
39905,442,975,3,True,120,1997-12-29T10:29:37
39910,313,193,4,True,120,1998-03-27T15:51:27
39913,125,412,3,True,120,1998-04-17T18:53:11
39914,474,238,4,True,120,1998-02-19T21:34:43
39915,234,40,2,True,120,1998-04-11T23:04:54
39917,16,204,5,True,120,1997-10-24T19:52:16
39918,320,233,4,True,120,1998-01-14T03:41:21
39923,41,430,5,True,120,1998-03-23T22:41:00
39924,236,196,1,True,120,1998-03-17T06:26:06
39927,360,271,2,True,120,1997-11-24T07:00:39
39930,407,180,4,True,120,1997-09-23T19:56:37
39933,234,606,5,True,120,1998-04-11T18:07:40
39940,429,629,3,True,120,1997-12-17T19:32:43
39942,95,182,2,True,120,1997-11-10T21:43:30
39945,450,77,4,True,120,1998-02-10T19:32:23
39949,381,487,5,True,120,1998-04-16T03:24:43
39951,56,1057,3,True,120,1998-04-15T23:46:18
39952,160,195,4,True,120,1997-10-14T20:03:33
39954,59,523,4,True,120,1998-02-23T03:26:29
39955,394,402,4,True,120,1997-11-30T11:19:35
39957,130,315,4,True,120,1998-01-12T16:51:27
39958,313,177,4,True,120,1998-03-27T16:19:26
39959,116,748,2,True,120,1997-10-10T02:56:26
39960,374,185,5,True,120,1997-11-24T18:21:05
39961,151,953,5,True,120,1997-11-14T16:29:08
39962,347,930,2,True,120,1997-12-09T07:42:20
39963,89,275,5,True,120,1997-11-13T17:15:07
39964,138,222,4,True,120,1997-11-08T21:09:05
39967,100,1234,1,True,120,1998-03-31T20:11:08
39968,308,602,4,True,120,1998-02-17T17:45:36
39969,425,145,3,True,120,1997-11-05T14:09:16
39971,450,921,4,True,120,1997-12-17T15:22:58
39972,327,1070,4,True,120,1998-02-17T19:41:53
39973,484,230,5,True,120,1998-03-29T18:16:57
39974,301,418,3,True,120,1997-12-14T05:19:11
39981,295,97,5,True,120,1997-11-14T14:29:21
39982,457,553,5,True,120,1997-12-17T22:05:14
39984,405,1468,1,True,120,1998-01-23T09:04:47
39988,381,1098,4,True,120,1998-04-16T03:07:25
39991,409,481,3,True,120,1997-12-03T00:06:42
39992,452,64,4,True,120,1997-09-26T09:35:18
39993,60,705,4,True,120,1997-12-28T16:31:50
39994,94,81,4,True,120,1998-01-27T03:09:37
39997,316,482,3,True,120,1997-11-30T01:45:37
39998,339,64,5,True,120,1998-03-27T21:20:29
39999,380,100,4,True,120,1998-01-22T14:09:53
40000,272,175,5,True,120,1997-11-13T21:04:03
40001,435,9,4,True,120,1998-01-06T23:57:35
40003,377,682,3,True,120,1998-03-30T22:20:48
40004,7,503,4,True,120,1998-03-31T14:19:10
40007,315,203,3,True,120,1997-11-18T02:46:34
40010,7,444,5,True,120,1998-03-31T14:24:48
40011,223,257,4,True,120,1998-04-02T20:46:45
40012,417,364,3,True,120,1997-12-01T05:10:14
40014,401,659,3,True,120,1998-03-27T21:11:01
40017,351,332,5,True,120,1997-11-14T04:24:55
40018,296,688,1,True,120,1998-01-07T18:06:14
40019,180,196,5,True,120,1997-10-20T13:53:37
40020,429,845,4,True,120,1997-12-17T19:20:01
40021,207,202,3,True,120,1997-09-29T04:19:31
40022,236,429,1,True,120,1998-03-17T07:10:32
40023,456,196,4,True,120,1997-12-06T02:17:29
40026,406,845,3,True,120,1997-11-14T20:40:51
40028,334,143,2,True,120,1998-04-02T20:24:07
40029,181,1022,1,True,120,1997-11-08T04:06:46
40031,437,238,5,True,120,1997-11-21T19:26:09
40032,445,100,2,True,120,1998-03-27T08:32:49
40034,399,542,3,True,120,1997-12-17T07:33:41
40035,336,42,5,True,120,1997-10-25T05:34:29
40037,374,986,3,True,120,1997-12-01T00:28:33
40038,323,288,3,True,120,1997-11-05T14:07:07
40039,244,629,4,True,120,1997-11-27T04:54:02
40040,448,286,2,True,120,1998-04-06T18:29:53
40042,373,472,3,True,120,1997-10-17T18:12:31
40045,222,712,3,True,120,1997-12-02T11:05:35
40046,416,651,4,True,120,1998-02-01T07:00:39
40047,141,25,5,True,120,1998-01-12T06:05:05
40048,450,1048,3,True,120,1997-12-17T22:30:13
40050,416,181,5,True,120,1998-04-22T02:43:39
40052,437,185,5,True,120,1997-11-21T19:23:12
40054,438,245,5,True,120,1997-11-18T15:46:00
40057,477,36,4,True,120,1997-10-04T05:00:24
40058,371,435,3,True,120,1997-10-22T02:35:51
40059,255,895,2,True,120,1997-12-27T09:49:45
40062,85,328,3,True,120,1998-01-15T23:20:41
40063,280,393,4,True,120,1998-04-04T15:05:23
40064,416,676,5,True,120,1998-04-22T02:52:29
40066,399,1541,3,True,120,1997-12-19T05:41:47
40069,307,1028,4,True,120,1997-10-01T22:47:47
40071,92,174,5,True,120,1997-09-30T21:16:29
40072,141,985,4,True,120,1998-01-12T06:09:23
40074,303,824,3,True,120,1997-11-14T05:05:01
40075,342,408,5,True,120,1997-09-26T23:57:46
40078,374,566,3,True,120,1997-11-24T18:02:51
40081,189,150,4,True,120,1998-04-22T20:41:42
40082,387,558,4,True,120,1998-02-03T04:33:04
40083,399,215,2,True,120,1997-12-19T05:43:46
40084,10,530,4,True,120,1997-10-26T18:56:50
40085,498,288,3,True,120,1997-12-12T19:10:15
40086,405,433,4,True,120,1998-01-23T08:44:30
40089,303,1023,2,True,120,1997-11-14T22:01:38
40090,91,192,4,True,120,1998-04-01T14:01:42
40093,109,111,4,True,120,1997-11-26T17:16:10
40094,244,697,4,True,120,1997-11-27T05:08:55
40095,63,1010,3,True,120,1997-10-01T23:17:09
40097,16,227,5,True,120,1997-10-24T21:06:33
40098,92,116,3,True,120,1997-09-30T17:24:11
40099,295,65,5,True,120,1997-11-14T14:27:35
40100,440,750,5,True,120,1998-04-02T19:53:04
40106,393,1539,2,True,120,1998-03-12T19:21:00
40107,92,383,1,True,120,1997-10-06T21:59:51
40109,499,692,4,True,120,1998-01-23T23:45:19
40110,298,168,5,True,120,1998-01-07T14:22:13
40111,401,735,5,True,120,1998-03-27T21:12:38
40113,450,965,4,True,120,1997-12-17T21:32:44
40114,450,26,5,True,120,1997-12-17T22:08:09
40116,121,118,2,True,120,1998-04-01T00:28:21
40121,271,405,2,True,120,1998-01-26T20:56:19
40123,181,758,1,True,120,1997-11-08T04:30:18
40129,276,679,3,True,120,1997-09-20T21:55:20
40131,479,173,5,True,120,1997-11-13T22:43:04
40133,56,226,4,True,120,1998-04-15T22:27:57
40134,280,294,2,True,120,1998-04-04T14:27:01
40135,245,597,4,True,120,1998-02-26T17:15:26
40136,85,606,4,True,120,1998-01-31T21:42:39
40142,348,25,4,True,120,1998-02-03T16:32:01
40143,13,128,1,True,120,1997-12-17T22:25:02
40145,279,169,5,True,120,1997-09-26T20:48:30
40147,300,409,4,True,120,1997-09-30T20:12:09
40148,462,22,5,True,120,1998-02-01T20:38:18
40149,26,313,5,True,120,1998-03-31T23:19:28
40150,303,474,5,True,120,1997-11-14T00:14:17
40151,201,318,5,True,120,1998-01-06T18:27:49
40152,378,930,2,True,120,1997-11-20T16:55:06
40153,468,1051,2,True,120,1997-09-26T14:37:15
40154,450,651,5,True,120,1997-12-17T16:37:38
40155,109,227,5,True,120,1997-11-26T21:23:37
40158,247,1022,4,True,120,1998-04-20T18:30:24
40160,43,482,4,True,120,1997-10-04T16:10:21
40162,435,227,4,True,120,1998-01-07T00:36:12
40165,29,182,4,True,120,1997-12-22T20:19:49
40166,328,637,3,True,120,1998-01-17T14:37:45
40168,492,69,3,True,120,1997-11-19T19:56:25
40170,447,559,3,True,120,1997-11-06T22:42:52
40171,200,193,4,True,120,1998-01-06T23:26:49
40174,343,68,1,True,120,1997-10-09T14:21:18
40176,201,218,4,True,120,1998-01-06T19:21:11
40177,327,150,4,True,120,1998-02-17T19:39:16
40179,452,404,4,True,120,1997-09-29T19:39:38
40181,90,647,5,True,120,1998-03-31T22:26:44
40183,292,1073,5,True,120,1997-12-02T23:28:38
40186,279,679,4,True,120,1998-01-11T22:09:05
40189,462,300,5,True,120,1998-02-01T20:34:20
40190,151,469,1,True,120,1997-11-14T17:34:12
40191,241,689,3,True,120,1998-02-12T02:21:25
40192,109,395,3,True,120,1997-11-26T22:34:32
40193,160,922,5,True,120,1997-10-13T18:33:41
40194,346,144,4,True,120,1998-01-31T19:11:54
40197,463,107,3,True,120,1998-03-15T04:29:41
40199,164,252,4,True,120,1998-03-09T00:11:05
40200,303,70,4,True,120,1997-11-14T00:35:39
40201,179,288,5,True,120,1998-04-09T19:51:29
40202,474,282,4,True,120,1998-02-19T19:26:51
40205,445,1598,1,True,120,1998-03-29T19:43:12
40208,115,240,5,True,120,1997-12-03T17:59:42
40211,477,289,5,True,120,1997-10-04T05:09:53
40213,268,576,1,True,120,1997-10-01T22:18:09
40214,392,58,4,True,120,1998-03-27T22:40:33
40215,378,694,3,True,120,1997-11-20T19:45:01
40217,100,270,3,True,120,1998-03-31T20:10:16
40218,125,430,4,True,120,1997-11-13T20:51:49
40221,86,242,4,True,120,1997-11-15T04:51:26
40222,447,96,5,True,120,1997-11-06T22:37:27
40223,466,210,4,True,120,1998-03-19T05:18:26
40226,495,54,5,True,120,1998-02-28T03:49:28
40227,487,921,5,True,120,1998-01-05T23:23:49
40228,417,433,4,True,120,1997-11-16T02:46:43
40229,394,238,5,True,120,1997-11-30T10:55:48
40231,451,301,4,True,120,1997-11-08T18:07:11
40232,496,173,5,True,120,1997-10-05T15:29:09
40234,152,1300,4,True,120,1998-02-03T19:57:07
40235,336,1048,4,True,120,1997-10-25T05:25:34
40236,339,174,4,True,120,1998-03-27T20:58:40
40237,18,386,2,True,120,1997-11-21T17:06:26
40240,354,186,4,True,120,1998-03-30T00:30:11
40242,305,179,1,True,120,1998-02-01T09:06:06
40243,390,329,3,True,120,1997-11-16T15:20:08
40244,69,7,5,True,120,1997-12-14T19:01:26
40249,484,562,3,True,120,1998-03-29T18:19:25
40250,321,519,4,True,120,1997-11-13T17:15:36
40251,436,47,4,True,120,1998-02-18T02:45:30
40252,290,211,3,True,120,1997-11-25T16:10:35
40253,341,1280,2,True,120,1998-03-24T16:43:02
40254,363,201,2,True,120,1998-04-02T05:36:11
40257,118,201,5,True,120,1997-09-27T18:33:18
40258,276,411,4,True,120,1997-09-20T20:20:07
40259,60,69,4,True,120,1997-12-28T16:23:35
40260,307,588,4,True,120,1997-10-17T19:58:04
40261,58,255,4,True,120,1998-03-19T15:34:12
40263,269,417,2,True,120,1998-04-01T17:21:43
40266,488,238,1,True,120,1998-03-31T20:26:05
40268,176,237,3,True,120,1998-01-29T04:29:05
40270,493,48,4,True,120,1998-01-06T23:56:35
40271,477,778,4,True,120,1997-10-04T04:59:51
40272,56,42,4,True,120,1998-04-15T21:48:53
40273,330,69,5,True,120,1997-10-11T05:14:50
40274,276,768,3,True,120,1997-09-20T22:05:18
40275,308,665,4,True,120,1998-02-17T18:43:23
40277,72,647,1,True,120,1997-11-20T14:35:50
40280,437,90,3,True,120,1997-11-21T20:14:49
40281,56,53,3,True,120,1998-04-15T22:26:03
40282,393,144,3,True,120,1998-02-17T20:09:34
40285,452,427,4,True,120,1997-09-26T09:09:36
40286,241,270,3,True,120,1998-02-12T02:20:26
40288,495,924,3,True,120,1998-02-28T02:54:01
40289,378,298,3,True,120,1998-01-03T13:56:01
40290,234,480,4,True,120,1998-04-08T23:34:45
40292,239,745,5,True,120,1998-03-06T10:32:18
40294,90,234,4,True,120,1998-03-31T22:37:15
40295,58,25,4,True,120,1998-01-09T00:09:30
40296,7,591,3,True,120,1998-03-31T13:49:39
40297,282,268,4,True,120,1997-11-19T14:23:58
40300,146,340,4,True,120,1998-04-01T19:08:34
40301,375,573,4,True,120,1998-02-04T19:55:31
40302,293,77,2,True,120,1998-03-03T06:40:10
40305,363,640,2,True,120,1998-04-02T06:02:07
40307,215,517,5,True,120,1998-04-01T13:15:43
40310,336,785,1,True,120,1997-10-25T05:55:35
40311,227,1067,4,True,120,1997-11-09T00:32:52
40312,445,268,1,True,120,1998-03-27T08:30:10
40313,334,79,4,True,120,1998-04-02T19:56:32
40314,454,478,2,True,120,1998-02-23T20:58:07
40315,226,236,3,True,120,1998-01-04T04:57:24
40316,487,92,4,True,120,1997-12-30T01:50:00
40317,261,245,4,True,120,1998-03-21T04:23:10
40318,413,690,4,True,120,1997-11-19T19:46:33
40320,59,755,4,True,120,1998-02-23T03:57:34
40321,279,1012,5,True,120,1997-09-26T18:27:27
40323,440,313,4,True,120,1998-04-02T19:50:31
40325,342,433,5,True,120,1997-09-23T03:13:15
40327,478,1101,4,True,120,1998-03-08T22:26:45
40329,277,472,1,True,120,1997-11-14T21:47:38
40334,222,44,3,True,120,1997-12-02T10:51:17
40335,336,1446,1,True,120,1997-10-25T05:36:30
40336,218,642,3,True,120,1997-12-05T02:19:11
40339,133,902,3,True,120,1998-03-22T17:44:32
40343,264,116,4,True,120,1998-01-30T01:14:52
40348,94,164,3,True,120,1998-04-04T20:25:28
40349,385,521,3,True,120,1997-11-13T18:36:48
40350,315,286,5,True,120,1997-11-17T20:41:41
40351,497,183,4,True,120,1997-11-12T05:00:25
40353,389,923,5,True,120,1997-11-21T04:39:11
40354,276,193,4,True,120,1997-09-20T21:29:12
40355,254,323,3,True,120,1998-02-03T01:52:45
40356,420,478,3,True,120,1998-03-31T15:07:44
40357,58,213,5,True,120,1998-01-13T03:49:39
40360,188,118,3,True,120,1997-09-24T03:49:32
40361,429,500,1,True,120,1997-12-17T18:52:52
40364,239,1332,3,True,120,1998-03-06T10:41:28
40366,151,408,5,True,120,1997-11-14T16:17:02
40367,104,750,5,True,120,1998-02-25T21:29:31
40368,159,7,5,True,120,1997-11-25T19:24:21
40369,330,205,3,True,120,1997-10-11T05:01:45
40370,452,465,5,True,120,1998-01-30T08:18:56
40372,426,1451,4,True,120,1997-11-13T18:12:14
40373,276,183,5,True,120,1997-09-20T21:53:22
40375,26,591,3,True,120,1998-03-31T13:39:50
40376,297,752,4,True,120,1998-02-28T05:22:56
40379,160,514,4,True,120,1997-10-14T19:41:31
40381,222,328,5,True,120,1997-10-22T23:26:12
40384,393,771,3,True,120,1998-03-12T19:43:13
40385,392,257,5,True,120,1998-03-27T22:36:24
40386,226,89,5,True,120,1998-01-04T04:47:09
40388,471,422,5,True,120,1998-03-13T22:26:22
40391,201,186,3,True,120,1998-01-06T19:14:29
40393,276,725,2,True,120,1997-10-27T06:56:32
40396,85,582,4,True,120,1997-11-18T04:40:14
40397,354,81,3,True,120,1998-03-30T00:20:49
40399,499,127,4,True,120,1998-01-23T23:31:52
40400,492,286,4,True,120,1997-11-19T19:51:39
40402,363,284,2,True,120,1998-04-02T05:46:27
40405,263,443,5,True,120,1998-03-30T23:01:54
40408,201,273,2,True,120,1998-01-06T18:45:52
40410,381,887,3,True,120,1998-04-16T03:39:01
40411,218,591,3,True,120,1997-12-05T02:22:54
40412,361,79,4,True,120,1997-11-13T17:14:46
40413,6,302,4,True,120,1997-12-28T00:17:02
40414,437,482,5,True,120,1997-11-21T19:20:51
40415,347,550,5,True,120,1997-12-09T08:05:34
40416,65,179,3,True,120,1997-11-11T02:50:05
40419,95,485,5,True,120,1998-03-03T19:42:09
40420,183,230,5,True,120,1998-04-11T19:37:32
40421,403,129,4,True,120,1997-11-17T16:57:02
40422,480,504,4,True,120,1998-03-29T22:00:22
40423,155,327,2,True,120,1997-11-12T21:44:21
40424,324,259,5,True,120,1997-11-26T20:11:47
40426,221,286,4,True,120,1998-01-17T23:54:24
40427,189,1402,4,True,120,1998-04-22T17:27:31
40428,328,328,4,True,120,1998-01-17T13:42:46
40429,334,134,5,True,120,1998-04-02T19:39:33
40430,181,263,1,True,120,1997-11-08T04:01:49
40434,434,819,3,True,120,1998-02-06T00:27:53
40435,244,71,4,True,120,1997-11-27T05:01:14
40436,324,475,5,True,120,1997-11-26T20:17:29
40442,90,194,5,True,120,1998-03-31T22:30:24
40445,378,180,3,True,120,1997-11-20T17:10:22
40446,299,730,4,True,120,1998-03-10T03:52:06
40447,119,255,3,True,120,1997-09-20T17:18:34
40448,399,210,3,True,120,1997-12-17T07:13:25
40449,197,307,3,True,120,1998-04-01T05:42:03
40450,458,529,3,True,120,1998-02-02T05:42:00
40451,52,473,4,True,120,1997-12-24T00:17:41
40452,254,393,3,True,120,1998-02-03T02:38:09
40453,214,298,3,True,120,1998-04-02T18:53:11
40455,490,151,1,True,120,1997-09-28T06:29:45
40457,6,309,2,True,120,1997-12-28T00:20:30
40458,499,272,5,True,120,1998-01-23T23:21:20
40459,30,50,3,True,120,1997-09-24T00:31:06
40463,133,243,3,True,120,1998-03-22T17:50:35
40464,185,116,4,True,120,1997-12-30T23:57:48
40465,472,56,5,True,120,1997-10-04T15:44:13
40466,358,8,5,True,120,1998-03-30T14:46:19
40467,262,1014,5,True,120,1997-11-19T17:52:34
40470,85,152,5,True,120,1997-11-13T20:59:11
40472,13,471,1,True,120,1997-12-14T23:00:55
40474,11,603,4,True,120,1998-04-06T23:36:23
40475,299,1,3,True,120,1997-10-26T14:52:15
40478,62,582,4,True,120,1997-11-12T22:45:53
40479,296,111,3,True,120,1998-01-07T18:11:52
40482,95,209,4,True,120,1997-11-10T21:23:41
40483,7,384,3,True,120,1998-03-31T14:15:10
40484,280,2,3,True,120,1998-04-04T14:47:58
40485,452,211,2,True,120,1997-09-26T09:29:57
40486,21,992,2,True,120,1997-09-22T18:02:29
40487,334,42,4,True,120,1998-04-02T19:35:41
40488,94,930,2,True,120,1998-04-04T21:19:07
40489,234,317,2,True,120,1998-04-11T22:36:29
40490,18,414,4,True,120,1997-11-21T16:50:54
40491,403,864,4,True,120,1997-11-17T17:12:27
40493,474,211,5,True,120,1998-02-19T22:02:31
40494,72,187,4,True,120,1997-11-20T14:37:18
40496,488,500,4,True,120,1998-03-30T21:49:28
40497,7,487,3,True,120,1998-03-31T13:49:38
40498,270,421,5,True,120,1997-10-15T22:47:13
40500,327,111,4,True,120,1998-02-18T16:31:02
40501,54,307,4,True,120,1998-04-05T22:04:06
40502,58,497,2,True,120,1998-01-09T00:18:43
40503,61,333,3,True,120,1998-03-29T21:17:12
40504,327,682,3,True,120,1998-02-17T17:47:09
40506,423,1238,3,True,120,1998-04-01T01:41:14
40507,318,77,3,True,120,1998-01-11T05:37:58
40508,397,641,5,True,120,1998-01-21T02:33:19
40509,312,490,5,True,120,1998-04-04T14:20:55
40510,489,327,5,True,120,1998-04-01T16:33:29
40515,458,278,2,True,120,1998-02-02T04:57:49
